transaction_id,category_key,amount,gst_rate,itc_eligible,claimed_itc,itc_claimed_but_blocked,late_filing_days,has_valid_gstin,is_round_number_amount,tax_amount,estimated_penalty_exposure,risk_level
RISK000294,exempt_non_gst,60197.25,exempt,Not Applicable,True,False,69,True,False,0.0,3450.0,Medium
RISK000295,food_catering,163241.89,5,Blocked,True,True,54,True,False,8162.09,12917.36,Medium
RISK000296,works_contract,174483.77,18,Blocked,True,True,34,False,False,31407.08,12726.61,Medium
RISK000297,sales_revenue,115905.63,18,Not Applicable,True,False,0,True,False,20863.01,0.0,Low
RISK000298,works_contract,124000,18,Blocked,False,False,0,True,True,22320.0,0.0,Low
RISK000299,works_contract,22424.16,18,Blocked,True,True,0,True,False,4036.35,10000.0,Medium
RISK000300,motor_vehicle,100612.99,28,Blocked,True,True,0,True,False,28171.64,10000.0,Medium
RISK000301,works_contract,28047.46,18,Blocked,True,True,0,True,False,5048.54,10000.0,Medium
RISK000302,bank_charges,191358.76,18,Eligible,True,False,0,True,False,34444.58,0.0,Low
RISK000303,exempt_non_gst,144324.45,exempt,Not Applicable,True,False,79,True,False,0.0,3950.0,Medium
RISK000304,utilities,111838.29,18,Eligible,True,False,39,True,False,20130.89,2337.17,Medium
RISK000305,works_contract,141145.16,18,Blocked,True,True,0,False,False,25406.13,10500.0,Medium
RISK000306,utilities,57913.98,18,Eligible,True,False,0,False,False,10424.52,500.0,Low
RISK000307,bank_charges,190944.47,18,Eligible,False,False,0,True,False,34370.0,0.0,Low
RISK000308,bank_charges,184839.92,18,Eligible,True,False,28,True,False,33271.19,1859.42,Low
RISK000309,club_membership,139000,18,Blocked,True,True,76,True,True,25020.0,14737.74,Medium
RISK000310,club_membership,45521.49,18,Blocked,True,True,0,True,False,8193.87,10000.0,Medium
RISK000311,employee_insurance,154267.83,18,Blocked,True,True,119,True,False,27768.21,17579.58,High
RISK000312,food_catering,96000,5,Blocked,True,True,42,True,True,4800.0,12199.42,Medium
RISK000313,sales_revenue,18347.41,18,Not Applicable,True,False,0,True,False,3302.53,0.0,Low
RISK000314,input_services,83868.05,18,Eligible,False,False,5,False,False,15096.25,787.22,Low
RISK000315,food_catering,38000,5,Blocked,False,False,38,True,True,1900.0,1935.61,Low
RISK000316,employee_travel,120755.2,5,Blocked,False,False,0,True,False,6037.76,0.0,Low
RISK000317,club_membership,99035.53,18,Blocked,False,False,60,True,False,17826.4,3527.47,Medium
RISK000318,bank_charges,32917.61,18,Eligible,True,False,0,True,False,5925.17,0.0,Low
RISK000319,sales_revenue,59357.34,18,Not Applicable,True,False,0,True,False,10684.32,0.0,Low
RISK000320,motor_vehicle,165484.47,28,Blocked,True,True,0,True,False,46335.65,10000.0,Medium
RISK000321,input_services,95752.09,18,Eligible,False,False,0,True,False,17235.38,0.0,Low
RISK000322,utilities,190829.95,18,Eligible,True,False,2,True,False,34349.39,133.88,Low
RISK000323,rent,12893.8,18,Eligible,True,False,0,True,False,2320.88,0.0,Low
RISK000324,works_contract,154083.29,18,Blocked,True,True,38,True,False,27734.99,12419.75,Medium
RISK000325,input_services,95897.29,18,Eligible,True,False,48,True,False,17261.51,2808.6,Medium
RISK000326,food_catering,151591.43,5,Blocked,False,False,98,True,False,7579.57,5266.31,Medium
RISK000327,exempt_non_gst,157580.45,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK000328,capital_goods,12820.73,18,Eligible,True,False,0,True,False,2307.73,0.0,Low
RISK000329,bank_charges,170969.96,18,Eligible,True,False,92,True,False,30774.59,5996.24,Medium
RISK000330,club_membership,89373.8,18,Blocked,True,True,0,True,False,16087.28,10000.0,Medium
RISK000331,club_membership,93000,18,Blocked,False,False,51,True,True,16740.0,2971.02,Medium
RISK000332,rent,115873.1,18,Eligible,True,False,0,True,False,20857.16,0.0,Low
RISK000333,capital_goods,197234.38,18,Eligible,True,False,0,True,False,35502.19,0.0,Low
RISK000334,employee_insurance,195677.49,18,Blocked,True,True,0,False,False,35221.95,10500.0,Medium
RISK000335,exempt_non_gst,183464.46,exempt,Not Applicable,True,False,0,False,False,0.0,500.0,Low
RISK000336,input_services,130880.05,18,Eligible,True,False,0,True,False,23558.41,0.0,Low
RISK000337,works_contract,195755.51,18,Blocked,False,False,39,True,False,35235.99,2627.69,Medium
RISK000338,motor_vehicle,106620.75,28,Blocked,False,False,0,True,False,29853.81,0.0,Low
RISK000339,works_contract,153215.24,18,Blocked,True,True,79,True,False,27578.74,15024.44,High
RISK000340,purchase_goods,48512.93,18,Eligible,True,False,58,True,False,8732.33,3149.77,Medium
RISK000341,purchase_goods,49324.46,18,Eligible,True,False,0,True,False,8878.4,0.0,Low
RISK000342,sales_revenue,11760.58,18,Not Applicable,True,False,0,True,False,2116.9,0.0,Low
RISK000343,bank_charges,115706.23,18,Eligible,False,False,31,True,False,20827.12,1868.4,Low
RISK000344,employee_insurance,104489.59,18,Blocked,True,True,0,True,False,18808.13,10000.0,Medium
RISK000345,works_contract,182359.74,18,Blocked,True,True,0,True,False,32824.75,10000.0,Medium
RISK000346,employee_insurance,134432.83,18,Blocked,False,False,0,True,False,24197.91,0.0,Low
RISK000347,motor_vehicle,37183.86,28,Blocked,True,True,0,True,False,10411.48,10000.0,Medium
RISK000348,input_services,161252.34,18,Eligible,False,False,54,True,False,29025.42,3472.95,Medium
RISK000349,rent,51371.63,18,Eligible,True,False,0,True,False,9246.89,0.0,Low
RISK000350,club_membership,145054.65,18,Blocked,True,True,0,True,False,26109.84,10000.0,Medium
RISK000351,exempt_non_gst,15020.47,exempt,Not Applicable,False,False,86,True,False,0.0,4300.0,Medium
RISK000352,exempt_non_gst,181453.05,exempt,Not Applicable,True,False,28,False,False,0.0,1900.0,Low
RISK000353,capital_goods,149502.41,18,Eligible,False,False,90,True,False,26910.43,5694.38,Medium
RISK000354,rent,110639.82,18,Eligible,False,False,0,True,False,19915.17,0.0,Low
RISK000355,utilities,72249.1,18,Eligible,False,False,0,True,False,13004.84,0.0,Low
RISK000356,sales_revenue,168026.37,18,Not Applicable,False,False,0,True,False,30244.75,0.0,Low
RISK000357,rent,148379.85,18,Eligible,True,False,75,True,False,26708.37,4737.84,Medium
RISK000358,input_services,39640.26,18,Eligible,True,False,32,True,False,7135.25,1712.6,Low
RISK000359,employee_insurance,67844.07,18,Blocked,False,False,0,True,False,12211.93,0.0,Low
RISK000360,food_catering,34062.61,5,Blocked,False,False,0,True,False,1703.13,0.0,Low
RISK000361,club_membership,198000,18,Blocked,False,False,0,True,True,35640.0,0.0,Low
RISK000362,exempt_non_gst,133809.0,exempt,Not Applicable,False,False,0,True,False,0.0,0.0,Low
RISK000363,works_contract,30630.41,18,Blocked,True,True,0,True,False,5513.47,10000.0,Medium
RISK000364,employee_travel,182593.92,5,Blocked,True,True,0,True,False,9129.7,10000.0,Medium
RISK000365,purchase_goods,106118.82,18,Eligible,True,False,3,True,False,19101.39,178.26,Low
RISK000366,motor_vehicle,161330.46,28,Blocked,False,False,0,True,False,45172.53,0.0,Low
RISK000367,rent,124000,18,Eligible,True,False,0,True,True,22320.0,0.0,Low
RISK000368,motor_vehicle,92070.05,28,Blocked,True,True,39,True,False,25779.61,12445.82,Medium
RISK000369,employee_insurance,198339.1,18,Blocked,True,True,0,True,False,35701.04,10000.0,Medium
RISK000370,food_catering,11694.93,5,Blocked,True,True,0,True,False,584.75,10000.0,Medium
RISK000371,sales_revenue,67000,18,Not Applicable,False,False,115,True,True,12060.0,6433.95,Medium
RISK000372,rent,180000,18,Eligible,True,False,35,True,True,32400.0,2309.23,Medium
RISK000373,utilities,179912.67,18,Eligible,True,False,0,False,False,32384.28,500.0,Low
RISK000374,rent,117613.7,18,Eligible,False,False,51,False,False,21170.47,3582.45,Medium
RISK000375,employee_travel,48474.2,5,Blocked,False,False,0,False,False,2423.71,500.0,Low
RISK000376,sales_revenue,148079.16,18,Not Applicable,False,False,11,True,False,26654.25,694.59,Low
RISK000377,purchase_goods,19988.31,18,Eligible,True,False,0,True,False,3597.9,0.0,Low
RISK000378,employee_travel,79642.26,5,Blocked,False,False,0,True,False,3982.11,0.0,Low
RISK000379,food_catering,46013.61,5,Blocked,True,True,0,True,False,2300.68,10000.0,Medium
RISK000380,motor_vehicle,17595.98,28,Blocked,True,True,92,True,False,4926.87,14823.53,Medium
RISK000381,motor_vehicle,142479.59,28,Blocked,True,True,41,True,False,39894.29,12856.63,Medium
RISK000382,utilities,89224.81,18,Eligible,False,False,0,True,False,16060.47,0.0,Low
RISK000383,club_membership,111170.63,18,Blocked,True,True,0,True,False,20010.71,10000.0,Medium
RISK000384,employee_travel,156995.53,5,Blocked,False,False,0,True,False,7849.78,0.0,Low
RISK000385,works_contract,180276.64,18,Blocked,False,False,74,True,False,32449.8,4884.2,Medium
RISK000386,input_services,28198.59,18,Eligible,True,False,0,True,False,5075.75,0.0,Low
RISK000387,motor_vehicle,60300.57,28,Blocked,False,False,0,False,False,16884.16,500.0,Low
RISK000388,food_catering,118964.38,5,Blocked,True,True,0,True,False,5948.22,10000.0,Medium
RISK000389,bank_charges,168401.87,18,Eligible,True,False,57,True,False,30312.34,3702.07,Medium
RISK000390,exempt_non_gst,130381.85,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK000391,food_catering,63179.56,5,Blocked,False,False,38,True,False,3158.98,1959.2,Low
RISK000392,employee_travel,156503.89,5,Blocked,True,True,0,True,False,7825.19,10000.0,Medium
RISK000393,employee_travel,40000,5,Blocked,False,False,0,True,True,2000.0,0.0,Low
RISK000394,works_contract,92593.63,18,Blocked,False,False,0,True,False,16666.85,0.0,Low
RISK000395,exempt_non_gst,169633.69,exempt,Not Applicable,False,False,18,True,False,0.0,900.0,Low
RISK000396,employee_insurance,31251.58,18,Blocked,True,True,0,True,False,5625.28,10000.0,Medium
RISK000397,employee_travel,80000,5,Blocked,True,True,89,True,True,4000.0,14625.56,Medium
RISK000398,bank_charges,140476.04,18,Eligible,False,False,118,True,False,25285.69,7371.42,Medium
RISK000399,employee_insurance,133106.43,18,Blocked,True,True,73,False,False,23959.16,15012.53,High
RISK000400,motor_vehicle,193378.82,28,Blocked,True,True,14,True,False,54146.07,11073.83,Medium
RISK000401,club_membership,149497.18,18,Blocked,True,True,29,True,False,26909.49,11834.84,Medium
RISK000402,sales_revenue,136071.32,18,Not Applicable,True,False,0,False,False,24492.84,500.0,Low
RISK000403,utilities,83487.1,18,Eligible,False,False,0,False,False,15027.68,500.0,Low
RISK000404,utilities,68941.8,18,Eligible,False,False,0,True,False,12409.52,0.0,Low
RISK000405,works_contract,139504.27,18,Blocked,True,True,0,True,False,25110.77,10000.0,Medium
RISK000406,exempt_non_gst,68944.05,exempt,Not Applicable,True,False,120,False,False,0.0,6500.0,Medium
RISK000407,input_services,110606.1,18,Eligible,True,False,0,True,False,19909.1,0.0,Low
RISK000408,employee_insurance,37298.13,18,Blocked,True,True,0,True,False,6713.66,10000.0,Medium
RISK000409,rent,90190.21,18,Eligible,True,False,0,True,False,16234.24,0.0,Low
RISK000410,works_contract,161841.59,18,Blocked,True,True,0,True,False,29131.49,10000.0,Medium
RISK000411,bank_charges,39816.32,18,Eligible,True,False,63,True,False,7166.94,3372.67,Medium
RISK000412,employee_travel,78033.53,5,Blocked,True,True,0,True,False,3901.68,10000.0,Medium
RISK000413,input_services,162840.78,18,Eligible,False,False,0,True,False,29311.34,0.0,Low
RISK000414,input_services,62980.56,18,Eligible,True,False,0,True,False,11336.5,0.0,Low
RISK000415,motor_vehicle,83938.7,28,Blocked,True,True,0,True,False,23502.84,10000.0,Medium
RISK000416,works_contract,183872.62,18,Blocked,False,False,0,True,False,33097.07,0.0,Low
RISK000417,input_services,63000,18,Eligible,True,False,0,True,True,11340.0,0.0,Low
RISK000418,input_services,39428.13,18,Eligible,True,False,84,True,False,7097.06,4493.99,Medium
RISK000419,motor_vehicle,142173.4,28,Blocked,True,True,0,True,False,39808.55,10000.0,Medium
RISK000420,rent,58771.94,18,Eligible,True,False,0,True,False,10578.95,0.0,Low
RISK000421,works_contract,154623.25,18,Blocked,True,True,0,True,False,27832.19,10000.0,Medium
RISK000422,club_membership,164744.92,18,Blocked,True,True,6,True,False,29654.09,10387.74,Medium
RISK000423,rent,197960.26,18,Eligible,True,False,97,True,False,35632.85,6554.52,Medium
RISK000424,purchase_goods,90221.6,18,Eligible,True,False,57,True,False,16239.89,3306.5,Medium
RISK000425,sales_revenue,47770.74,18,Not Applicable,False,False,45,True,False,8598.73,2440.82,Medium
RISK000426,motor_vehicle,34000,28,Blocked,True,True,0,True,True,9520.0,10000.0,Medium
RISK000427,bank_charges,106690.02,18,Eligible,True,False,0,False,False,19204.2,500.0,Low
RISK000428,employee_travel,53834.94,5,Blocked,False,False,87,True,False,2691.75,4465.49,Medium
RISK000429,sales_revenue,157245.36,18,Not Applicable,False,False,111,True,False,28304.16,7099.36,Medium
RISK000430,input_services,50310.61,18,Eligible,False,False,98,True,False,9055.91,5337.66,Medium
RISK000431,input_services,115696.39,18,Eligible,True,False,0,True,False,20825.35,0.0,Low
RISK000432,sales_revenue,19072.41,18,Not Applicable,True,False,0,False,False,3433.03,500.0,Low
RISK000433,food_catering,65794.21,5,Blocked,True,True,94,True,False,3289.71,14852.5,Medium
RISK000434,employee_insurance,132996.69,18,Blocked,True,True,0,True,False,23939.4,10000.0,Medium
RISK000435,motor_vehicle,165057.11,28,Blocked,True,True,0,True,False,46215.99,10000.0,Medium
RISK000436,input_services,113000,18,Eligible,True,False,0,True,True,20340.0,0.0,Low
RISK000437,capital_goods,125422.81,18,Eligible,False,False,0,False,False,22576.11,500.0,Low
RISK000438,food_catering,634.85,5,Blocked,False,False,0,True,False,31.74,0.0,Low
RISK000439,employee_insurance,60722.17,18,Blocked,False,False,12,True,False,10929.99,664.68,Low
RISK000440,bank_charges,133069.51,18,Eligible,True,False,0,True,False,23952.51,0.0,Low
RISK000441,sales_revenue,47000,18,Not Applicable,True,False,1,True,True,8460.0,54.17,Low
RISK000442,employee_travel,45625.08,5,Blocked,True,True,0,True,False,2281.25,10000.0,Medium
RISK000443,exempt_non_gst,84751.63,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK000444,capital_goods,21088.71,18,Eligible,True,False,0,True,False,3795.97,0.0,Low
RISK000445,exempt_non_gst,27000,exempt,Not Applicable,False,False,0,True,True,0.0,0.0,Low
RISK000446,employee_insurance,33241.25,18,Blocked,True,True,0,True,False,5983.43,10000.0,Medium
RISK000447,employee_travel,137469.95,5,Blocked,False,False,0,True,False,6873.5,0.0,Low
RISK000448,employee_travel,146136.83,5,Blocked,True,True,0,True,False,7306.84,10000.0,Medium
RISK000449,employee_insurance,17307.62,18,Blocked,True,True,78,True,False,3115.37,14019.84,Medium
RISK000450,purchase_goods,169654.47,18,Eligible,True,False,0,True,False,30537.8,0.0,Low
RISK000451,works_contract,78654.33,18,Blocked,True,True,102,False,False,14157.78,16312.16,High
RISK000452,capital_goods,49000,18,Eligible,True,False,0,False,True,8820.0,500.0,Low
RISK000453,bank_charges,186817.92,18,Eligible,True,False,73,True,False,33627.23,4860.58,Medium
RISK000454,input_services,153000,18,Eligible,False,False,3,True,True,27540.0,190.74,Low
RISK000455,rent,8445.46,18,Eligible,True,False,65,True,False,1520.18,3298.73,Medium
RISK000456,sales_revenue,83378.68,18,Not Applicable,False,False,0,True,False,15008.16,0.0,Low
RISK000457,utilities,17177.62,18,Eligible,True,False,104,True,False,3091.97,5358.58,Medium
RISK000458,employee_travel,127041.7,5,Blocked,False,False,9,True,False,6352.09,478.19,Low
RISK000459,exempt_non_gst,48108.16,exempt,Not Applicable,True,False,15,True,False,0.0,750.0,Low
RISK000460,utilities,133382.88,18,Eligible,True,False,0,True,False,24008.92,0.0,Low
RISK000461,purchase_goods,33184.61,18,Eligible,False,False,0,True,False,5973.23,0.0,Low
RISK000462,input_services,74687.95,18,Eligible,False,False,94,False,False,13443.83,5823.2,Medium
RISK000463,purchase_goods,67334.7,18,Eligible,True,False,0,True,False,12120.25,0.0,Low
RISK000464,employee_insurance,15875.47,18,Blocked,True,True,0,True,False,2857.58,10000.0,Medium
RISK000465,bank_charges,31883.34,18,Eligible,False,False,87,True,False,5739.0,4596.23,Medium
RISK000466,club_membership,1012.42,18,Blocked,False,False,0,True,False,182.24,0.0,Low
RISK000467,input_services,36202.71,18,Eligible,False,False,0,True,False,6516.49,0.0,Low
RISK000468,employee_insurance,84164.18,18,Blocked,True,True,0,True,False,15149.55,10000.0,Medium
RISK000469,capital_goods,114521.42,18,Eligible,True,False,7,True,False,20613.86,421.16,Low
RISK000470,purchase_goods,190838.84,18,Eligible,True,False,0,True,False,34350.99,0.0,Low
RISK000471,bank_charges,17733.91,18,Eligible,True,False,0,True,False,3192.1,0.0,Low
RISK000472,works_contract,124732.15,18,Blocked,True,True,64,False,False,22451.79,14408.62,Medium
RISK000473,works_contract,180138.44,18,Blocked,False,False,0,True,False,32424.92,0.0,Low
RISK000474,rent,109000,18,Eligible,True,False,2,False,True,19620.0,619.35,Low
RISK000475,employee_insurance,75566.83,18,Blocked,False,False,0,True,False,13602.03,0.0,Low
RISK000476,motor_vehicle,99000,28,Blocked,True,True,92,True,True,27720.0,15857.65,High
RISK000477,rent,179508.85,18,Eligible,True,False,48,True,False,32311.59,3164.86,Medium
RISK000478,employee_travel,20000,5,Blocked,True,True,10,True,True,1000.0,10504.93,Medium
RISK000479,employee_insurance,192861.55,18,Blocked,True,True,0,True,False,34715.08,10000.0,Medium
RISK000480,works_contract,166464.02,18,Blocked,True,True,0,True,False,29963.52,10000.0,Medium
RISK000481,input_services,156097.43,18,Eligible,True,False,0,True,False,28097.54,0.0,Low
RISK000482,motor_vehicle,24586.98,28,Blocked,True,True,58,True,False,6884.35,13096.91,Medium
RISK000483,capital_goods,18538.97,18,Eligible,False,False,0,True,False,3337.01,0.0,Low
RISK000484,rent,167266.99,18,Eligible,True,False,0,True,False,30108.06,0.0,Low
RISK000485,club_membership,10265.65,18,Blocked,True,True,23,True,False,1847.82,11170.96,Medium
RISK000486,food_catering,111412.78,5,Blocked,True,True,0,True,False,5570.64,10000.0,Medium
RISK000487,capital_goods,2885.41,18,Eligible,False,False,17,True,False,519.37,854.35,Low
