transaction_id,date,description_raw,description_clean,amount,gst_rate,cgst_amount,sgst_amount,igst_amount,vendor_name,vendor_gstin,document_type,category,category_key,itc_eligible,itc_blocked_reason,source
TXN000258,2025-10-26,Mohanty PLC - Capital Asset Purchase - commercial printer,Mohanty PLC - Capital Asset Purchase - commercial printer,189874.83,18,17088.74,17088.74,0.0,Mohanty PLC,,bank_statement_line,Capital Goods,capital_goods,Eligible,,synthetic
TXN000811,2025-08-23,"electricity charges - verma, gara and rai","electricity charges - Verma, Gara and Rai",9122.4,18,821.01,821.01,0.0,"Verma, Gara and Rai",32DMZSI6083J9Z1,invoice,Utilities (Business Electricity/Internet),utilities,Eligible,,synthetic
TXN002181,2025-05-23,"NAIDU, MUTTI AND MITRA - STAFF LIFE INSURANCE PREMIUM","Naidu, Mutti and Mitra - staff life insurance premium",66687.79,18,6001.9,6001.9,0.0,"Naidu, Mutti and Mitra",,bank_statement_line,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN000415,2025-01-27,"Professional fees to Nair, Chad and Ben for IT support","Professional fees to Nair, Chad and Ben for IT support",2167.12,18,195.04,195.04,0.0,"Nair, Chad and Ben",,bank_statement_line,Input Services (Professional/Consulting/IT),input_services,Eligible,,synthetic
TXN000126,2024-12-13,Boase-Mallick - packaging material supply,Boase-Mallick - packaging material supply,36790.01,18,3311.1,3311.1,0.0,Boase-Mallick,,bank_statement_line,Purchase of Goods (Raw Material/Trading Stock),purchase_goods,Eligible,,synthetic
TXN001298,2026-12-02,sahota-kothari - vehicle registration fee,Sahota-Kothari - vehicle registration fee,5394.66,28,0.0,0.0,1510.5,Sahota-Kothari,23DWUCR9893O1ZK,invoice,Motor Vehicle Expenses,motor_vehicle,Blocked,"Sec 17(5)(a) blocks ITC on motor vehicles for transport of persons (seating <=13) and related services, unless used for further supply, passenger transport, or driving training.",synthetic
TXN002255,2024-08-29,MITTER LTD - SHOP RENOVATION WORKS,Mitter Ltd - shop renovation works,581446.15,18,52330.15,52330.15,0.0,Mitter Ltd,,bank_statement_line,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN002587,2024-06-05,sale invoice to kumer inc,Sale invoice to Kumer Inc,128618.47,18,11575.66,11575.66,0.0,Kumer Inc,29CXIZE7043Y3Z0,receipt,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
TXN002757,2026-10-04,"KADAKIA,  SOM AND KAUR - GOVERNMENT LICENSE FEE","Kadakia, Som and Kaur - government license fee",37243.11,exempt,0.0,0.0,0.0,"Kadakia, Som and Kaur",19ODISU4987L6ZP,receipt,Exempt/Non-GST Expense,exempt_non_gst,Not Applicable,,synthetic
TXN001801,2026-05-10,"EMPLOYEE STAFF OUTING TRAVEL BOOKING BOOKING - BHATTACHARYYA, MASTER AND SINHA","Employee staff outing travel booking booking - Bhattacharyya, Master and Sinha",38944.65,5,973.62,973.62,0.0,"Bhattacharyya, Master and Sinha",23OTCSL2330T4ZE,receipt,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN000338,2025-12-05,Purchase of industrial sewing machine - Sagar-Gill,Purchase of industrial sewing machine - Sagar-Gill,180021.18,18,0.0,0.0,32403.81,Sagar-Gill,,bank_statement_line,Capital Goods,capital_goods,Eligible,,synthetic
TXN001435,2025-06-03,Catering payment - Gopal PLC,Catering payment - Gopal PLC,7212.0,5,180.3,180.3,0.0,Gopal PLC,,bank_statement_line,Food & Beverages/Outdoor Catering,food_catering,Blocked,"Sec 17(5)(b)(i) explicitly blocks ITC on food and beverages and outdoor catering, unless used to make an outward taxable supply of the same category or as part of a composite/mixed supply.",synthetic
TXN002130,2025-06-25,walla llc - employee group health insurance,Walla LLC - employee group health insurance,60258.03,18,5423.23,5423.23,0.0,Walla LLC,27MMQRE5949S1Z4,receipt,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN001087,2024-06-05,"account maintenance charge fee - Kar, Gaba and Seth","account maintenance charge fee - Kar, Gaba and Seth",1311.69,18,118.05,118.05,0.0,"Kar, Gaba and Seth",,bank_statement_line,Bank Charges/Financial Services,bank_charges,Eligible,,synthetic
TXN000128,2026-09-08,"Yadav, Narula and Bala - yarn supply","Yadav, Narula and Bala - yarn supply",20850.61,18,1876.56,1876.56,0.0,"Yadav, Narula and Bala",,bank_statement_line,Purchase of Goods (Raw Material/Trading Stock),purchase_goods,Eligible,,synthetic
TXN000050,2026-06-27,paymnt to Dave Ltd for packaging material,Payment to Dave Ltd for packaging material,65378.74,18,5884.09,5884.09,0.0,Dave Ltd,,bank_statement_line,Purchase of Goods (Raw Material/Trading Stock),purchase_goods,Eligible,,synthetic
TXN001765,2024-01-06,GYM  MEMBERSHIP - SHENOY-GANESAN,gym membership - Shenoy-Ganesan,12749.3,18,1147.43,1147.43,0.0,Shenoy-Ganesan,36ZIEFZ4109T1ZF,receipt,Club/Health/Fitness Memberships,club_membership,Blocked,"Sec 17(5)(b)(ii) blocks ITC on membership of a club, health, or fitness centre.",synthetic
TXN002189,2024-02-06,"Vora, Wali and Comar - employee group health insurance","Vora, Wali and Comar - employee group health insurance",78836.58,18,0.0,0.0,14190.58,"Vora, Wali and Comar",09ZCUGB4050K8Z5,invoice,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN001574,2026-03-08,office client meeting refreshments order - padmanabhan llc,Office client meeting refreshments order - Padmanabhan LLC,13039.25,5,325.98,325.98,0.0,Padmanabhan LLC,,bank_statement_line,Food & Beverages/Outdoor Catering,food_catering,Blocked,"Sec 17(5)(b)(i) explicitly blocks ITC on food and beverages and outdoor catering, unless used to make an outward taxable supply of the same category or as part of a composite/mixed supply.",synthetic
TXN001553,2024-12-05,"Keer, Krishnamurthy and Buch - staff lunch catering","Keer, Krishnamurthy and Buch - staff lunch catering",17953.46,5,448.83,448.83,0.0,"Keer, Krishnamurthy and Buch",09TLWYE0350I2Z7,receipt,Food & Beverages/Outdoor Catering,food_catering,Blocked,"Sec 17(5)(b)(i) explicitly blocks ITC on food and beverages and outdoor catering, unless used to make an outward taxable supply of the same category or as part of a composite/mixed supply.",synthetic
TXN000602,2026-10-07,Monthly rent - Tara PLC,Monthly rent - Tara PLC,38584.06,18,0.0,0.0,6945.13,Tara PLC,29OFYPC4858Y4ZD,invoice,Rent/Lease of Business Premises,rent,Eligible,,synthetic
TXN001933,2026-03-29,"Employee staff outing travel booking booking - Solanki, Gara and Behl","Employee staff outing travel booking booking - Solanki, Gara and Behl",33252.39,5,0.0,0.0,1662.62,"Solanki, Gara and Behl",,bank_statement_line,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN000118,2025-06-11,Gola Ltd - steel sheets supply,Gola Ltd - steel sheets supply,37236.64,18,3351.3,3351.3,0.0,Gola Ltd,,bank_statement_line,Purchase of Goods (Raw Material/Trading Stock),purchase_goods,Eligible,,synthetic
TXN002200,2024-01-12,employee group health insurance premium pymt - Brahmbhatt Inc,employee group health insurance premium payment - Brahmbhatt Inc,56745.72,18,5107.11,5107.11,0.0,Brahmbhatt Inc,,bank_statement_line,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN000654,2025-07-05,Monthly rent - Wali and Sons,Monthly rent - Wali and Sons,56796.76,18,5111.71,5111.71,0.0,Wali and Sons,32FRIEK1163Q8Z0,receipt,Rent/Lease of Business Premises,rent,Eligible,,synthetic
TXN002098,2024-05-30,"Sampath, Malhotra and Bhagat - employee medical reimbursement","Sampath, Malhotra and Bhagat - employee medical reimbursement",35489.18,18,0.0,0.0,6388.05,"Sampath, Malhotra and Bhagat",,bank_statement_line,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN002559,2024-04-05,payment received from dhar plc for retail sale,Payment received from Dhar PLC for retail sale,258265.29,18,23243.88,23243.88,0.0,Dhar PLC,,bank_statement_line,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
TXN002184,2024-08-07,staff life insurance premium premium payment - Vasa LLC,staff life insurance premium premium payment - Vasa LLC,41492.75,18,0.0,0.0,7468.69,Vasa LLC,,bank_statement_line,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN002477,2026-02-04,"Sidhu, Deep and Memon - Sales Invoice","Sidhu, Deep and Memon - Sales Invoice",178390.91,18,0.0,0.0,32110.36,"Sidhu, Deep and Memon",32XHFTR3319E6ZW,invoice,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
TXN000135,2024-12-02,"Yohannan, Hegde and Patla - adhesive tape rolls supply","Yohannan, Hegde and Patla - adhesive tape rolls supply",17705.25,18,0.0,0.0,3186.94,"Yohannan, Hegde and Patla",,bank_statement_line,Purchase of Goods (Raw Material/Trading Stock),purchase_goods,Eligible,,synthetic
TXN000328,2025-04-15,Khalsa Group - Capital Asset purchse - CNC lathe,Khalsa Group - Capital Asset Purchase - CNC lathe,171440.84,18,15429.67,15429.67,0.0,Khalsa Group,07IAOHC4472J3ZK,receipt,Capital Goods,capital_goods,Eligible,,synthetic
TXN000393,2024-01-14,"generator  set installation invoice from Chandran, Munshi and Sane","generator set installation invoice from Chandran, Munshi and Sane",102220.65,18,9199.86,9199.86,0.0,"Chandran, Munshi and Sane",24EHLNT0631G8Z0,invoice,Capital Goods,capital_goods,Eligible,,synthetic
TXN001481,2026-09-17,"office client meeting refreshments order - rana, ravi and iyer","Office client meeting refreshments order - Rana, Ravi and Iyer",11956.1,5,298.9,298.9,0.0,"Rana, Ravi and Iyer",27CYQMW7626V5Z8,invoice,Food & Beverages/Outdoor Catering,food_catering,Blocked,"Sec 17(5)(b)(i) explicitly blocks ITC on food and beverages and outdoor catering, unless used to make an outward taxable supply of the same category or as part of a composite/mixed supply.",synthetic
TXN001088,2026-04-18,Bandi LLC - Bank Charges,Bandi LLC - Bank Charges,4463.64,18,401.73,401.73,0.0,Bandi LLC,,bank_statement_line,Bank Charges/Financial Services,bank_charges,Eligible,,synthetic
TXN002320,2026-10-12,Construction payment - Dhawan Inc for flooring and fixtures work,Construction payment - Dhawan Inc for flooring and fixtures work,623183.73,18,0.0,0.0,112173.07,Dhawan Inc,29EEQUE3195K5ZQ,invoice,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN002092,2025-12-22,"Baria,  Pau and Peri - employee medical reimbursement","Baria, Pau and Peri - employee medical reimbursement",64612.36,18,5815.11,5815.11,0.0,"Baria, Pau and Peri",27GZEJU0194M8Z3,invoice,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN002071,2025-05-20,"STAFF LIFE INSURANCE PREMIUM PREMIUM PAYMENT - SANGHA, KOSHY AND KOTA","staff life insurance premium premium payment - Sangha, Koshy and Kota",43454.38,18,3910.89,3910.89,0.0,"Sangha, Koshy and Kota",27WTMFS2908J4ZD,receipt,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN002006,2025-06-05,EMPLOYEE MEDICAL REIMBURSEMENT PREMIUM PAYMENT - BABU-BANSAL,employee medical reimbursement premium payment - Babu-Bansal,81127.17,18,0.0,0.0,14602.89,Babu-Bansal,23PQEHR8482T7Z5,invoice,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN000571,2025-08-01,"Roy,  Rout and Borah - website maintenance services invoice","Roy, Rout and Borah - website maintenance services invoice",14689.97,18,1322.1,1322.1,0.0,"Roy, Rout and Borah",09TXUOZ0780E8ZL,invoice,Input Services (Professional/Consulting/IT),input_services,Eligible,,synthetic
TXN002160,2024-03-11,"Shere,  Devan and Iyengar - staff life insurance premium","Shere, Devan and Iyengar - staff life insurance premium",88289.25,18,0.0,0.0,15892.06,"Shere, Devan and Iyengar",,bank_statement_line,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN001329,2026-04-25,pmt to Naidu PLC for vehicle insurance premium,Payment to Naidu PLC for vehicle insurance premium,24798.99,28,3471.86,3471.86,0.0,Naidu PLC,,bank_statement_line,Motor Vehicle Expenses,motor_vehicle,Blocked,"Sec 17(5)(a) blocks ITC on motor vehicles for transport of persons (seating <=13) and related services, unless used for further supply, passenger transport, or driving training.",synthetic
TXN001026,2024-11-27,POS machine rental fee - Pradhan-Chad,POS machine rental fee - Pradhan-Chad,493.87,18,44.45,44.45,0.0,Pradhan-Chad,23XBGZH8027L1ZK,receipt,Bank Charges/Financial Services,bank_charges,Eligible,,synthetic
TXN001369,2024-01-02,Payment to Barman Inc for vehicle insurance premium,Payment to Barman Inc for vehicle insurance premium,16580.8,28,2321.31,2321.31,0.0,Barman Inc,,bank_statement_line,Motor Vehicle Expenses,motor_vehicle,Blocked,"Sec 17(5)(a) blocks ITC on motor vehicles for transport of persons (seating <=13) and related services, unless used for further supply, passenger transport, or driving training.",synthetic
TXN000740,2024-07-07,Lease rental to Kalla Group for warehouse space,Lease rental to Kalla Group for warehouse space,17407.3,18,1566.65,1566.65,0.0,Kalla Group,,bank_statement_line,Rent/Lease of Business Premises,rent,Eligible,,synthetic
TXN002403,2026-07-14,Chandra-Narasimhan - Sales Invoice,Chandra-Narasimhan - Sales Invoice,493621.33,18,44425.92,44425.92,0.0,Chandra-Narasimhan,33HLNKF4657P4ZI,receipt,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
TXN002042,2024-03-07,employee medical reimbursement premium payment - dixit ltd,employee medical reimbursement premium payment - Dixit Ltd,96906.32,18,8721.57,8721.57,0.0,Dixit Ltd,27WIZDP1843P9ZD,invoice,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN000009,2025-02-15,"Purchase of packaging material from Sami, Oak and Mall","Purchase of packaging material from Sami, Oak and Mall",9159.81,18,0.0,0.0,1648.77,"Sami, Oak and Mall",29TVZND6915T7ZN,invoice,Purchase of Goods (Raw Material/Trading Stock),purchase_goods,Eligible,,synthetic
TXN002097,2024-11-17,PANDIT-LOKE - STAFF LIFE INSURANCE PREMIUM,Pandit-Loke - staff life insurance premium,99097.67,18,8918.79,8918.79,0.0,Pandit-Loke,33URVSJ4920H3ZR,invoice,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN002179,2024-01-19,"staff life insurance premium premium pymt - bose, varkey and hari","staff life insurance premium premium payment - Bose, Varkey and Hari",30394.24,18,2735.48,2735.48,0.0,"Bose, Varkey and Hari",09CFVLD0598L6ZE,receipt,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN001948,2025-09-26,Employee home travel concession booking booking - Rastogi-Soni,Employee home travel concession booking booking - Rastogi-Soni,56803.13,5,1420.08,1420.08,0.0,Rastogi-Soni,23MQMJG3444H6ZU,invoice,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN001668,2026-12-30,bains-majumdar - membership fee,Bains-Majumdar - Membership Fee,34696.99,18,3122.73,3122.73,0.0,Bains-Majumdar,27PWBRO1128Z7ZV,invoice,Club/Health/Fitness Memberships,club_membership,Blocked,"Sec 17(5)(b)(ii) blocks ITC on membership of a club, health, or fitness centre.",synthetic
